Id;Player1;Player2;Player3;Player4;Player5;Player6;Player7;Player8;Player9;Player10;Player11;Player12;Player13;Player14;Player15;Player16;Player17;Player18;Player19;Player20;Player21;Player22;Player23;Player24;Player25;Player26;Player27;Player28;Player29;Player30;Player31;Player32;Player33;Player34;Player35;Player36;Player37;Player38;Player39;Player40;Number1;Number2;Number3;Number4;Number5;Number6;Number7;Number8;Number9;Number10;Number11;Number12;Number13;Number14;Number15;Number16;Number17;Number18;Number19;Number20;Number21;Number22;Number23;Number24;Number25;Number26;Number27;Number28;Number29;Number30;Number31;Number32;Number33;Number34;Number35;Number36;Number37;Number38;Number39;Number40;Value1;Value2;Value3;Value4;Value5;Value6;Value7;Value8;Value9;Value10;Value11;Value12;Value13;Value14;Value15;Value16;Value17;Value18;Value19;Value20;Value21;Value22;Value23;Value24;Value25;Value26;Value27;Value28;Value29;Value30;Value31;Value32;Value33;Value34;Value35;Value36;Value37;Value38;Value39;Value40;TotalPlayers
1181;129175;136873;148159;116717;146472;143809;153773;144964;129165;125995;173857;143811;124810;129170;130408;129173;136871;143810;144966;127593;136425;144968;157627;129168;129860;144967;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;12;23;22;20;29;2;28;27;24;4;3;17;7;6;16;13;26;21;30;31;14;9;25;11;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26
1182;144823;146301;154132;129220;141140;151822;130370;90625;144825;154133;54098;129221;136810;143813;103303;126294;129215;93156;146302;146382;129213;42572;130374;126290;122038;130372;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;12;23;5;17;25;14;4;3;21;15;2;22;13;7;19;9;18;6;10;11;8;20;16;24;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26
1183;113735;129286;35888;130415;35893;129292;129281;129287;129289;129277;129284;128240;115100;129282;130417;129278;143822;129283;129290;145043;136779;129279;40015;136778;129291;129285;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;25;23;22;5;3;4;13;19;8;17;9;11;12;2;16;21;18;15;14;10;20;7;6;24;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26
1184;144797;111751;106166;111639;162822;169581;122479;162843;154475;104993;129766;106168;148152;106125;106154;144799;122473;172850;59055;60412;135567;162829;106121;106127;59048;145360;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;13;1;3;15;14;16;2;4;17;5;21;7;6;10;24;20;18;8;9;19;25;26;11;22;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26
1195;169915;119638;170883;169611;157703;157492;124855;164968;157217;174417;104754;153614;127216;164648;171951;119703;182008;159940;125853;164649;152691;143292;142736;121860;179378;175816;163628;168881;173314;147262;170799;170665;168354;0;0;0;0;0;0;0;26;1;28;97;71;6;3;44;34;19;18;77;27;21;24;8;56;20;38;32;14;30;7;10;99;29;23;50;82;52;85;22;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33
1196;47147;152990;157107;167700;119708;144788;113905;178129;180379;141642;168032;124105;173198;176980;165065;143109;139715;125315;140712;157831;146412;162351;168035;159304;168348;170680;117787;174882;182028;167698;0;0;0;0;0;0;0;0;0;0;33;30;23;31;44;3;29;25;57;20;39;4;35;28;62;17;15;22;18;24;37;10;27;8;11;21;7;45;9;51;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30
1197;145597;101362;164446;139648;156999;127565;142321;121437;128758;145623;108700;144541;113243;126295;139761;173925;60912;124810;146942;120538;159523;174101;114308;139920;132106;123230;130559;110780;176629;104383;173972;147469;167699;174422;169700;176973;0;0;0;0;1;21;35;12;25;20;29;4;24;3;2;22;5;13;18;53;23;80;8;94;14;7;27;17;11;10;59;9;19;95;26;36;40;16;44;45;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;36
1200;174521;119729;177938;176573;158584;138295;147961;133271;178160;167404;176621;160584;120952;133687;157362;179357;176067;143403;159677;120725;177702;155673;119567;180270;159678;178161;106772;174522;182195;181665;168153;172404;0;0;0;0;0;0;0;0;13;1;15;32;4;3;2;33;18;22;23;7;6;8;39;29;40;17;11;19;10;9;12;26;38;21;14;27;28;34;24;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32
1203;113596;146107;147394;115252;121439;141512;54716;161887;40513;114465;169680;90855;110689;90401;150882;110557;158656;110011;112098;90399;152924;90397;91461;161119;151584;91287;164578;0;0;0;0;0;0;0;0;0;0;0;0;0;40;33;44;1;26;5;15;36;28;55;22;3;18;25;13;4;14;27;8;7;10;11;21;30;70;9;71;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27
1207;113595;120432;168499;160210;110761;152207;118523;123152;147919;118060;181895;151809;144659;120511;120505;40150;169449;177319;147161;163554;114932;177341;113663;142198;179459;116226;47076;0;0;0;0;0;0;0;0;0;0;0;0;0;1;31;61;5;6;20;15;24;13;17;18;36;25;8;21;27;38;29;30;16;11;26;10;9;39;7;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27
1208;124644;47077;166169;120516;175818;175621;166167;179344;170612;58646;179527;124349;172003;177364;170804;116670;175998;168845;173549;181549;175999;173753;179205;159580;176115;179731;134561;170412;178067;0;0;0;0;0;0;0;0;0;0;0;13;16;45;3;34;28;25;23;30;2;32;6;18;47;36;8;29;20;27;37;10;14;39;9;40;41;11;17;33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29
1212;105061;91571;133068;128188;59706;38346;121490;57312;107959;118881;110387;45173;105053;90981;160181;114933;143262;90308;141882;133263;45500;140902;38295;103819;116101;117876;117461;113737;155738;163062;173023;0;0;0;0;0;0;0;0;0;1;99;5;13;16;6;32;21;3;24;23;8;27;25;26;2;4;33;65;18;10;15;11;14;77;7;20;12;17;19;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31
1216;169927;63602;91152;170455;130334;164810;128053;112439;129147;108693;90867;54720;144749;181396;46554;91469;100424;146333;112072;90878;90874;90880;169925;107904;153112;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32;38;34;30;5;1;17;4;33;12;28;2;3;42;21;16;31;27;10;37;22;11;9;93;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25
1217;5778;133202;91207;131070;91460;91683;110897;104530;109361;143298;122066;91279;91245;122040;126148;169256;91381;168260;142272;91478;168696;91225;91476;142895;91274;90592;0;0;0;0;0;0;0;0;0;0;0;0;0;0;35;49;85;4;90;79;27;2;22;24;6;52;31;10;3;7;18;20;19;17;37;88;14;9;11;97;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26
1218;122108;122114;90939;117491;109065;111314;126405;126696;129341;46917;143732;131890;91186;61426;122166;47784;115179;55589;151796;116363;154219;132221;138488;128284;128463;123493;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;16;61;13;41;33;2;6;28;3;66;4;31;15;23;5;8;18;9;21;20;17;11;10;12;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26
1219;102580;130437;115587;152452;162162;130298;117839;170467;127537;177317;167187;155248;47089;182227;132494;126550;121449;177690;17256;131732;116139;172015;179097;177318;155653;121455;152614;147488;147114;147113;179096;0;0;0;0;0;0;0;0;0;1;99;13;22;23;24;5;21;26;77;3;28;2;32;18;6;4;29;8;25;16;81;14;11;38;15;27;20;35;17;39;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31
1220;124328;106412;130609;177733;178014;152292;115568;177736;169668;171498;125708;120524;153727;182371;177735;151818;138417;181897;152688;171499;158507;101103;154826;142747;174532;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;25;6;3;23;4;2;22;21;5;14;10;8;12;70;30;11;20;19;7;17;77;9;36;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25
1221;17632;9534;109068;174702;136702;103567;131489;124459;161393;102486;177698;165068;177699;118939;135794;152508;129859;121463;147614;178494;145863;177258;179601;178495;128602;173818;178106;128594;177697;117366;0;0;0;0;0;0;0;0;0;0;25;1;30;15;2;19;5;4;18;3;12;23;31;6;8;40;14;16;49;22;24;89;74;11;17;99;29;9;10;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30
1222;177695;114153;168319;119721;133563;42353;162589;101039;113295;121563;159540;110399;156787;131733;125021;109328;164991;124464;135002;132403;164827;140043;127298;182370;121524;182228;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;13;42;33;5;4;15;21;25;12;27;22;14;20;8;11;28;19;17;32;35;44;7;77;10;47;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26
1223;103064;91134;56057;157720;114358;104845;91463;90608;118671;91348;135744;95231;147328;109137;90431;112603;91486;129142;63450;125038;95236;90585;133237;34813;156989;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;18;77;25;5;13;30;45;23;71;66;24;20;33;6;21;22;4;10;49;37;40;17;89;42;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25
1230;139924;131553;161332;176744;109011;114804;157947;131003;176736;178334;121097;130138;179192;109217;132072;176737;120307;145051;112283;124580;141889;176738;165679;117747;143138;137521;123268;146697;146888;112228;44601;178576;0;0;0;0;0;0;0;0;24;18;33;19;6;2;4;27;25;44;77;23;93;13;88;3;15;81;5;35;8;61;53;7;70;10;20;99;11;22;29;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32
1232;144743;91575;95232;116375;128891;58795;90563;176698;154929;154931;143147;144919;95215;140664;138582;143566;154934;124045;134497;120320;157486;91163;90482;112080;125534;160942;115356;169249;112801;160923;173523;127801;0;0;0;0;0;0;0;0;31;23;48;22;5;4;18;3;74;46;13;16;99;17;26;6;8;29;21;1;27;11;7;34;77;30;10;37;9;19;25;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32
1236;47959;152757;101946;117641;132528;143731;47589;111076;136123;174613;160884;130912;105341;41163;141352;115068;160879;141991;153065;130495;103319;131962;144205;102611;142248;111324;128988;121358;169142;114325;182115;157136;141485;182596;180351;182597;0;0;0;0;25;12;50;16;17;6;4;26;20;22;14;3;24;33;32;13;8;28;10;23;11;21;29;18;7;27;34;9;47;37;48;15;38;39;35;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;36
1237;111295;114383;154163;141484;132563;117050;60223;41174;160972;111067;164816;141896;154166;122690;177685;60232;144072;157179;127491;154167;114637;175461;120152;111058;158951;154904;148971;154982;162974;156274;160971;0;0;0;0;0;0;0;0;0;25;30;1;3;23;18;2;6;43;27;15;4;34;13;8;36;19;21;10;20;11;24;7;17;28;9;14;22;12;29;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31
1238;36727;152966;161015;144286;151534;44718;168969;43006;130359;141424;144208;141398;144802;123020;164542;105808;168974;133716;35880;140875;118884;168973;136398;168971;126234;60062;60143;178498;169185;168744;176079;168975;183551;0;0;0;0;0;0;0;16;1;12;24;4;14;35;26;15;13;40;20;8;21;32;22;39;11;7;28;18;17;10;29;19;9;27;23;53;34;42;43;45;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33
1239;116201;181977;168160;140302;140839;140529;60151;160381;168159;111097;118451;142338;170770;156237;179676;141562;152995;173955;124592;157593;60299;47136;167869;143377;174846;170771;141346;140670;146686;115281;152428;135982;176623;181976;0;0;0;0;0;0;23;1;27;4;21;14;13;6;35;24;22;31;28;2;10;5;18;39;16;25;8;19;20;34;42;11;7;43;26;32;29;9;30;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;34
1240;47836;127588;160837;141112;151016;168310;60046;157319;111328;170767;105324;44857;153435;45576;43814;175460;169745;105245;105196;177883;165739;182605;160139;156830;60631;105218;159625;175770;177879;180258;168142;0;0;0;0;0;0;0;0;0;33;1;35;26;36;13;6;22;3;39;29;4;5;23;11;37;8;10;40;16;19;43;7;28;25;9;12;52;14;20;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31
1241;102214;141358;160822;132870;156824;108274;138393;102051;174473;115087;144162;160826;151316;152013;128517;172385;140660;173951;144164;158559;175587;177874;166719;114709;141122;159518;166803;118553;147729;41185;174646;175963;168407;172598;179696;0;0;0;0;0;21;1;30;22;2;15;25;97;23;24;3;28;6;14;4;10;26;5;29;8;20;19;27;18;7;17;33;13;99;9;16;36;62;48;37;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;35
1242;60360;60351;169156;175457;128391;168822;159624;105288;41547;166138;140303;110600;118399;144134;132820;132034;127001;46635;174493;169153;120068;169147;152692;37106;169149;144150;113559;156273;165730;35252;183444;0;0;0;0;0;0;0;0;0;23;1;38;46;13;24;15;6;2;47;3;33;32;4;5;20;31;28;16;10;8;26;18;11;27;9;22;39;52;70;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31
1243;173008;105331;103586;152947;144333;130493;168958;134871;159492;152859;151189;68955;170772;175961;153376;173048;160820;176125;105270;141523;154159;144153;174643;126620;177683;115538;166637;159067;173303;60347;127531;60235;127686;174644;160818;156235;166605;173047;168600;177704;12;20;25;1;4;23;36;33;42;16;51;35;6;3;32;34;30;5;24;26;15;21;13;8;10;28;11;17;50;7;9;19;18;22;14;44;59;82;2;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40
1244;130974;108893;176245;61130;144070;47830;170854;176248;61036;132818;170857;59265;176250;114331;111028;59196;42697;170856;178038;126407;176243;144457;130538;135424;105131;176252;182112;182862;183693;182595;0;0;0;0;0;0;0;0;0;0;1;12;34;2;6;16;32;19;3;4;21;5;50;8;29;10;22;13;35;11;17;14;7;23;9;15;26;18;20;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30
1245;123100;144233;108839;61475;119788;159915;107255;114523;135208;130366;154265;160937;137993;111200;101544;152397;119142;128989;115088;43695;46037;164622;108432;15038;160821;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;1;4;6;15;23;14;9;2;3;5;20;21;13;10;16;17;18;28;92;11;19;8;7;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25
1246;141629;43202;90991;133533;108772;107847;114290;47727;45351;162158;119797;164901;140200;159779;45641;168233;146278;160686;143524;162700;91495;60068;123117;121320;160953;156806;140306;130258;123428;0;0;0;0;0;0;0;0;0;0;0;24;22;40;1;20;31;15;13;21;4;2;5;35;28;25;8;23;14;11;16;6;30;98;9;3;18;10;12;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29
1247;121259;135062;161109;101374;46925;58691;131866;135108;60132;127975;91071;141864;113408;114046;154214;106571;110416;42033;123665;61181;42416;46023;157793;46879;119108;130060;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;32;20;5;13;11;21;46;4;2;3;14;7;35;6;15;12;19;8;77;18;29;16;10;9;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26
1248;105304;126883;115058;61214;115528;43989;110475;43985;114592;47920;59179;59458;159669;118353;63497;111804;61525;103966;132905;61451;132573;113379;111408;160092;106609;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;12;3;4;14;13;6;26;22;2;5;21;52;18;8;17;10;15;16;11;50;7;9;19;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25
1249;120329;122684;4039;127284;128027;169387;126376;108262;101116;46332;120333;106637;140617;169912;101455;152657;125011;135583;61030;103651;42455;153447;61643;167730;128756;133333;45761;160095;143378;47472;0;0;0;0;0;0;0;0;0;0;98;27;1;22;9;15;4;21;3;6;23;2;8;5;94;35;16;13;32;20;10;17;7;90;30;99;14;25;11;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30
1250;144028;63560;167856;128861;135265;152484;61568;60159;163642;110565;118644;104494;46029;160344;118344;104769;132716;106614;45626;140427;168495;174903;120300;38297;129021;131052;105633;126149;161258;60622;173965;0;0;0;0;0;0;0;0;0;12;26;30;3;19;53;13;4;44;23;28;18;14;33;20;17;5;29;8;11;2;37;9;24;27;15;7;95;77;22;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31
1252;143737;102895;161045;143472;144861;108795;170062;42452;132674;132045;133376;141109;129360;107778;110562;118409;157840;132923;60776;106629;161035;169098;122278;123788;133332;115932;104541;121348;0;0;0;0;0;0;0;0;0;0;0;0;24;1;22;41;6;18;20;25;26;9;15;35;3;29;16;36;14;2;8;10;11;37;28;7;4;17;19;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28
1254;126746;146553;167985;110681;122283;108654;113590;121277;174901;113081;47470;113452;128258;46237;47129;37901;174719;135044;174720;63477;40352;157354;113458;126961;138598;170490;120330;176006;108140;58759;136306;159228;0;0;0;0;0;0;0;0;77;12;9;3;27;17;14;28;30;31;2;18;1;15;5;8;11;23;49;6;10;4;16;22;20;41;32;7;24;19;21;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32
1255;144364;41204;144305;168511;115020;46611;47128;130039;160102;65134;122960;60763;176209;174741;152505;108813;42535;144643;126362;161057;174738;129022;167414;151145;176213;160150;174736;123417;174737;176211;113479;136007;42898;169254;121994;60657;47456;169253;140909;0;31;23;50;52;28;4;2;35;43;5;13;18;56;42;15;19;21;29;33;30;38;8;16;94;48;80;46;11;45;34;37;14;7;49;17;9;10;39;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39
1256;106815;152392;135216;157863;128045;144584;152663;127737;148219;144587;108867;136002;115121;113665;60719;36714;144586;60684;154248;167062;164550;60711;105276;102782;182191;172498;148982;154250;0;0;0;0;0;0;0;0;0;0;0;0;1;12;2;4;20;15;26;21;17;3;13;28;5;6;8;23;34;22;10;24;7;11;19;9;30;16;14;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28
1257;106566;128406;126943;47816;108187;120067;41619;117814;61459;164819;117686;173427;165290;174655;120058;107782;126651;174654;120165;130506;177985;47305;61637;168304;182317;142724;167213;40751;176134;166696;177684;0;0;0;0;0;0;0;0;0;1;12;66;3;2;6;4;22;31;14;30;13;5;29;15;27;23;25;10;8;19;11;28;17;18;9;36;20;35;16;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31
1258;121271;65062;108640;119903;120069;118690;152404;177933;47774;107511;173042;178497;45656;103963;126999;147414;169115;128572;59948;47775;152407;119919;158907;60169;120032;150958;105310;31044;0;0;0;0;0;0;0;0;0;0;0;0;1;12;26;17;6;16;29;22;20;10;2;3;18;28;19;8;30;21;7;14;11;33;24;27;23;99;32;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28
1260;60680;41180;91459;132675;109791;60697;91458;109743;110869;127098;145015;144227;109887;105293;118760;58186;123676;132673;122279;117502;106314;42101;109204;65151;63648;60596;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;25;14;22;23;6;4;15;13;2;5;16;26;30;12;20;17;7;31;18;10;11;27;9;21;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26
1261;65268;90670;90684;90689;90957;126108;91462;91025;91046;45868;90989;90238;167648;165731;142999;167858;151530;132924;144332;65142;109748;95222;91069;161244;123146;45774;158589;159908;175815;0;0;0;0;0;0;0;0;0;0;0;1;33;13;14;5;22;16;21;30;6;28;8;23;20;32;37;7;17;11;10;9;26;19;2;12;15;3;18;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29
1262;91453;43117;109730;91452;41153;121340;110257;91214;58076;138394;157026;160046;108782;40762;172515;45336;109846;109785;154634;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;12;3;1;4;18;14;15;5;7;13;2;9;11;6;17;19;20;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19
1263;47918;90203;90569;108527;61531;170853;90900;60000;65283;132138;61117;105121;154644;159795;90420;133169;171945;115023;142316;102884;152625;131914;173138;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;16;34;12;1;8;20;11;15;27;21;19;3;18;13;10;5;22;17;7;4;2;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23
1264;118792;145745;118806;145748;147898;145746;45724;158746;157820;128424;166530;147902;119064;106235;145750;40665;118927;111422;147917;109979;143071;147835;147775;104518;118994;159637;164567;166456;0;0;0;0;0;0;0;0;0;0;0;0;1;21;30;29;3;4;14;32;15;26;34;5;13;17;35;6;28;16;20;45;7;12;10;11;9;19;33;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28
1265;128849;147912;142589;154600;126791;60703;147885;118755;147815;130256;126637;147924;128488;154591;147812;147918;117647;164714;138061;114054;132243;90523;167835;164713;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;1;30;5;4;33;3;26;6;19;20;16;2;10;17;32;29;12;18;9;21;11;13;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24
