Id;Name;Id Club;Club;Id National;National
125370;Loïs Openda;120;Juventus FC;9;Belgium
125374;Ken Masui;0;;0;
125376;Yuki Kobayashi;5269;Jagiellonia Bialystok;0;
125377;Wu Shaocong;295;Beijing Guoan;0;
125379;Anton Salétros;4148;Chicago Fire FC;0;
125380;Zian Flemming;378;Burnley FC;0;
125382;Jakub Piotrowski;190;Udinese Calcio;19;Poland
125386;Nikola Katić;0;;1170;Bosnia and Herzegovina
125390;Luka Menalo;0;;1170;Bosnia and Herzegovina
125391;Ivan Šunjić;9001;Pafos FC;1170;Bosnia and Herzegovina
125394;Jaka Bijol;104;Leeds United;23;Slovenia
125396;Andrew Hughes;4192;Preston North End;0;
125399;Martín Payares;0;;0;
125400;Ederson Moreno;5370;Deportivo Pereira;0;
125402;Sven Botman;106;Newcastle United;0;
125403;Boy Kemper;246;NAC Breda;0;
125406;Alexandru Bălută;0;;0;
125412;Kritsada Kaman;4941;BG Pathum United;1031;Thailand
125434;Worachit K.;70937;Port FC;0;
125435;Zulfahmi Arifin;0;;0;
125437;Habib Al Wotayan;2576;Al Fateh SC;0;
125456;Surachat Sareepim;4941;BG Pathum United;0;
125465;Pisan Dokmaikeaw;4941;BG Pathum United;0;
125475;Apisit Sorada;0;;0;
125484;Sanchai Nonthasira;4941;BG Pathum United;0;
125494;Santiphap Channgom;0;;0;
125500;Aung Thu;1020;Myanmar;0;
125501;Thitawee Auksornsri;0;;1031;Thailand
125520;Saranon Anuin;4941;BG Pathum United;1031;Thailand
125523;Phitiwat S.;67029;Buriram United;0;
125526;Pathomphon C.;67029;Buriram United;0;
125527;Suriya Singmui;0;;0;
125528;Chaiyawat Buran;70937;Port FC;0;
125532;Kyaw Ko Ko;1020;Myanmar;0;
125534;Khusrav Toirov;1232;Shakhtar Donetsk;0;
125538;Jakkaphan Praisuwan;70930;True Bangkok United;0;
125542;Picha Autra;70930;True Bangkok United;0;
125548;Lukian Araújo;164;Yokohama FC;0;
125550;Patiwat Khammai;70930;True Bangkok United;1031;Thailand
125551;Jaroensak Wonggorn;0;;0;
125553;Chayawat Srinawong;70930;True Bangkok United;0;
125554;Peeradol Chamrasamee;70937;Port FC;1031;Thailand
125555;Suphanan Bureerat;70937;Port FC;1031;Thailand
125565;Hikaru Minegishi;0;;0;
125580;Wanchai Jarunongkran;70930;True Bangkok United;0;
125621;Pakorn Parmpak;0;;0;
125626;Terens Puhiri;0;;0;
125631;Elias Dolah;4941;BG Pathum United;1031;Thailand
125632;Worawut Srisupa;0;;0;
125640;M. Hartmann;0;;0;
125652;Arkadiusz Reca;1756;Legia Warszawa;0;
125653;Mayk;5768;Grêmio Novorizontino;0;
125657;Zé Ricardo;0;;0;
125658;Ricardo Mangas;193;Sporting CP;0;
125660;Zaidu Sanusi;192;FC Porto;35;Nigeria
125674;Ariel Cáceres;2543;Deportes Concepción;0;
125677;Jamal Thiaré;4151;Columbus Crew;0;
125678;Brian Benítez;5373;Llaneros FC;0;
125682;Carlos Benavídez;4145;Deportivo Alavés;0;
125685;Kirill Gotsuk;0;;0;
125687;Stéphane Lambese;0;;0;
125688;Peter Ouaneh;412;Stade Lavallois;0;
125689;Malcom Edjouma;297;Qingdao Hainiu;0;
125690;Julien Ponceau;266;Real Valladolid;0;
125695;L. Ameka Autchanga;0;;0;
125699;Everton Morelli;5139;Botafogo FC;0;
125700;Eduardo Brock;5768;Grêmio Novorizontino;0;
125706;Ricki Lamie;0;;0;
125708;Craig Sibbald;1220;Dundee United;0;
125711;Mark Gillespie;106;Newcastle United;0;
125721;Facundo Bruera;5657;CA Barracas Central;0;
125723;Urho Nissilä;0;;18;Finland
125724;Benjamin Tetteh;0;;0;
125727;Montassar Talbi;414;FC Lorient;0;
125731;Abdulkerim Bardakci;130;Galatasaray SK;29;Turkey
125732;Hasan Kuruçay;0;;0;
125737;Kikas;0;;0;
125739;Kevin Mendoza;1025;Philippines;0;
125740;Krzysztof Piątek;0;;19;Poland
125745;Kal Naismith;0;;0;
125747;Christián Herc;0;;0;
125748;Ben Stevenson;0;;0;
125750;Tobias Mølgaard;2067;Aarhus GF;0;
125752;Shahrel Fikri Fauzi;0;;0;
125760;Markel Lozano;0;;0;
125761;Uroš Račić;1948;Aris Thessaloniki;0;
125763;Javi Hernández;198;Panathinaikos FC;0;
125776;Toni Leistner;0;;0;
125778;Mathias Normann;67024;Al Gharafa SC;0;
125779;Daniil Fomin;1753;Dinamo Moskva;31;Russia
125781;Nikolay Komlichenko;271;Lokomotiv Moskva;31;Russia
125786;Maximiliano Salas;138;CA River Plate;0;
125791;Atabey Çiçek;0;;0;
125793;Drey Wright;2621;Dundee FC;0;
125797;Ross Stewart;207;Southampton FC;0;
125798;Álvaro Vallés;194;Real Betis;0;
125802;Maxence Lacroix;382;Crystal Palace FC;8;France
125804;Salem M'Bakata ;5356;Gaziantep FK;0;
125810;Giannis Masouras;2185;Omonia Nicosia;0;
125814;Doğukan Sinik;1989;Antalyaspor;0;
125816;Loreintz Rosier;9000;Al Hazem SC;0;
125817;Kristian Pedersen;5229;FC Fredericia;0;
125818;Ayoub Abdellaoui;0;;0;
125819;Baltazar;0;;0;
125827;Clark Robertson;2621;Dundee FC;0;
125828;Kyle Vassell;0;;0;
125830;Dorukhan Toköz;1996;Kayserispor;0;
125831;Güven Yalçın;5202;Alanyaspor;0;
125834;Nayef Aguerd;113;Olympique Marseille;0;
125851;Aleksandar Vukotić;0;;0;
125853;Daan Heymans;1195;KRC Genk;0;
125856;Michaël Lallemand;0;;0;
125857;Garland Gbellé;0;;0;
125858;Fabien Ourega;0;;0;
125861;Kritsada Nontharat;0;;0;
125864;Mahamé Siby;71577;Selangor FC;0;
125869;Dumè Guidi;210;SC Bastia;0;
125870;Suat Serdar;336;Hellas Verona;0;
125871;Steven Skrzybski;0;;0;
125873;Wouter Burger;4126;TSG 1899 Hoffenheim;0;
125878;Cristian Glauder;70484;Johor Darul Ta'zim;0;
125882;Edgar González;5644;FC Andorra;0;
125884;A. Radovanović;268;Real Zaragoza;0;
125888;Saringkan Promsupa;0;;1031;Thailand
125895;Kévin Appin;4247;Burgos CF;0;
125903;Olimpiu Morutan;0;;0;
125907;Rúben Macedo;0;;0;
125908;André Ferreira;2388;Moreirense FC;0;
125910;Petar Musa;4153;FC Dallas;24;Croatia
125924;Majeed Ashimeru;3095;RAAL La Louvière;0;
125926;Kwadwo Duah;4355;Ludogorets Razgrad;0;
125932;Sherko Kareem;0;;1010;Iraq
125936;Julien Boyer;4201;US Boulogne;0;
125937;Loïc Kouagba;0;;0;
125954;Christos Albanis;0;;0;
125963;Dennis Salanović;0;;1177;Liechtenstein
125966;Wolke Janssens;5194;Sint-Truiden VV;0;
125967;Iebe Swers;0;;0;
125968;Joseph Paintsil;4155;Los Angeles Galaxy;0;
125971;Robin Mantel;349;Heracles Almelo;0;
125977;Assan Ceesay;0;;0;
125981;Marvin Schwäbe;4137;FC Köln;0;
125982;Ante Erceg;0;;0;
125983;Frederik Brandhof;0;;0;
125984;Jens Cajuste;386;Ipswich Town;0;
125993;Robby McCrorie;0;;0;
125994;Kieran Wright;132;Rangers FC;0;
125995;Myles Beerman;0;;1181;Malta
126001;Airfan Doloh;0;;0;
126009;Davide Bettella;328;Delfino Pescara;0;
126012;Luquinhas;0;;0;
126014;João Lopes;0;;0;
126021;Cristian Cauz;237;Modena FC;0;
126025;Matteo Brunori;240;UC Sampdoria;0;
126027;Pietro Beruatto;1600;Spezia Calcio;0;
126028;Alessandro Di Pardo;240;UC Sampdoria;0;
126029;Nicolò Fagioli;124;ACF Fiorentina;0;
126033;Antoine Bernier;2010;RSC Charleroi;0;
126034;Jani Atanasov;9008;AE Larisa;1180;North Macedonia
126039;Tiago Esgaio;2380;FC Arouca;0;
126042;Gianluca Gaetano;320;Cagliari Calcio;0;
126046;Reece James;102;Chelsea FC;0;
126047;Álex Centelles;357;UD Almería;0;
126048;Maximiliano Rodríguez;2545;Huachipato FC;0;
126050;João Mendes;1996;Kayserispor;0;
126054;Jefferson Mena;5208;Atlético Bucaramanga;0;
126055;Jonathan Panzo;201;Birmingham City;0;
126056;Kyriakos Giaxis;0;;0;
126059;Brayan Riascos;0;;0;
126061;Costinha;133;Olympiakos Piraeus;0;
126063;Zé Pedro;320;Cagliari Calcio;0;
126069;Abdullah Al Jawaey;9014;Al Fayha FC;0;
126073;Luciano Pons;5208;Atlético Bucaramanga;0;
126076;Jacob Rasmussen;0;;0;
126077;Samuel Mráz;0;;20;Slovakia
126078;Nathaniel Phillips;399;West Bromwich Albion;0;
126083;Jonathan Herrera;5366;Club Deportivo Riestra;0;
126094;Victor Jensen;251;FC Utrecht;0;
126095;Ché Nunnely;9020;AE Kifisias;0;
126097;Danilo Pereira;247;NEC Nijmegen;0;
126099;Ayoub Abou;0;;0;
126100;Hilary Gong;0;;0;
126101;Landry Dimata;302;Chongqing Tonglianglong;0;
126106;Juan José Perea;0;;0;
126107;Amadou Ciss;0;;0;
126108;Manuel Capasso;1261;Olimpia Asunción;0;
126109;Denis Genreau;0;;0;
126110;Dávid Hancko;172;Atlético Madrid;20;Slovakia
126114;Clinton Antwi;0;;0;
126115;Jacob Christensen;5242;Molde FK;0;
126116;Ibrahim Sadiq;242;AZ Alkmaar;0;
126117;Channarong P.;0;;0;
126120;Lovro Majer;232;VfL Wolfsburg;24;Croatia
126124;James McGarry;0;;0;
126130;Gabriele Zappa;320;Cagliari Calcio;0;
126133;Facundo Colidio;138;CA River Plate;0;
126137;Zhao Jianfei;4168;Shandong Taishan;0;
126138;Duan Liuyu;4168;Shandong Taishan;0;
126139;Jiang Shenglong;5173;Shanghai Shenhua;54;China
126140;Zhu Chenjie;5173;Shanghai Shenhua;0;
126141;Xu Haoyang;5173;Shanghai Shenhua;54;China
126142;Zhou Junchen;302;Chongqing Tonglianglong;0;
126148;Danil Krugovoy;1217;CSKA Moskva;31;Russia
126149;Carlos Vinícius;1250;Grêmio;0;
126155;German Onugkha;1996;Kayserispor;0;
126160;C. MacPherson;0;;0;
126163;Luca Belardinelli;4225;AC Reggiana 1919;0;
126164;E. Smith Rowe;178;Fulham FC;0;
126165;Moussa Djitté;4370;Grenoble Foot 38;0;
126167;Edinho;4959;Paysandu;0;
126169;Fernando Karanga;0;;0;
126176;Yuriy Dyupin;5296;FC Sochi;0;
126177;Laros Duarte;1046;Cabo Verde;0;
126178;Michal Sadílek;5189;Slavia Prague;13;Czech Republic
126179;Joël Piroe;104;Leeds United;0;
126180;Jordan Teze;112;AS Monaco;0;
126183;Carles Soria;2555;Volos NPS;0;
126184;Ahmed Mostafa;0;;0;
126185;Alfie Jones;205;Middlesbrough FC;0;
126186;Yan Valery;1950;BSC Young Boys;33;Tunisia
126187;Alexei Koşelev;2559;Atromitos Athens;0;
126191;Uğurcan Yazğılı;5204;Konyaspor;0;
126192;Sydney van Hooijdonk;5844;Estrela da Amadora;0;
126202;Mohamed Ali Camara;0;;1059;Guinea
126204;Tan Chun Lok;1007;Hong Kong;0;
126211;Bahadir Güngördü;5204;Konyaspor;0;
126212;Abdulkadir Parmak;0;;0;
126218;Yunus Akgün;130;Galatasaray SK;29;Turkey
126219;Ahmet Sivri;5652;Fatih Karagümrük;0;
126221;Mads Frökjaer;1832;Bröndby IF;0;
126231;Bećir Omeragić;215;Montpellier HSC;0;
126234;Adolfo Gaich;1238;Estudiantes de la Plata;0;
126239;Matteo Cardinali;4225;AC Reggiana 1919;0;
126241;Marco Brescianini;124;ACF Fiorentina;0;
126247;Germán Guiffrey;1926;Club Atlético Tigre;0;
126255;Alex Vigo;5046;Club Atlético Talleres;0;
126261;Edwuin Pernía;0;;0;
126265;Ryan Giles;1589;Hull City;0;
126266;Elliot Watt;1986;Motherwell FC;0;
126268;Li Shenyuan;304;Wuhan Three Towns;0;
126273;Jordi Escobar;2188;SD Huesca;0;
126277;Aleksandr Chernikov;2618;FK Krasnodar;0;
126278;Daniel Moreno;0;;0;
126279;Kevin Moreno;5207;Alianza FC;0;
126280;Kevin Velasco;0;;0;
126284;Colin Dagba;0;;0;
126286;Arthur Zagré;344;Excelsior Rotterdam;0;
126289;Loïc Mbe Soh;5194;Sint-Truiden VV;0;
126290;Virgiliu Postolachi;0;;1182;Moldova
126291;Bahadir Öztürk;1989;Antalyaspor;0;
126294;Vitalie Damaşcan;0;;1182;Moldova
126295;Marlon Fossey;1197;Standard Liège;0;
126296;Moritz Jenz;232;VfL Wolfsburg;0;
126298;Jón Thorsteinsson;0;;1175;Iceland
126299;James Garner;177;Everton FC;0;
126300;Mason Greenwood;113;Olympique Marseille;0;
126302;Tahith Chong;4194;Sheffield United;0;
126305;Roberts Uldriķis;0;;59;Latvia
126310;Bastián Yáñez;2541;CD O'Higgins;0;
126312;Everaldo;0;;0;
126313;Anderson Paixão;4108;Chapecoense;0;
126314;Matheus Teixeira;0;;0;
126320;Yan Dhanda;2621;Dundee FC;0;
126323;Rogerio Caicedo;2195;Boyacá Chicó FC;0;
126335;Gedson Fernandes;135;Spartak Moskva;0;
126336;João Félix;2577;Al Nassr FC;6;Portugal
126337;Eric García;108;FC Barcelona;0;
126338;Nathan Ogbeta;0;;0;
126341;Benjamín Garré;1948;Aris Thessaloniki;0;
126342;Rabbi Matondo;132;Rangers FC;4;Wales
126343;Nabil Touaizi;5845;FC Alverca;0;
126345;Vladimír Coufal;4126;TSG 1899 Hoffenheim;13;Czech Republic
126346;Jaroslav Zelený;175;AC Sparta Prague;13;Czech Republic
126348;Ariel Muñoz;0;;0;
126349;Thiago Almada;172;Atlético Madrid;50;Argentina
126350;Vladimir Khubulov;4143;Krylya Sovetov Samara;0;
126353;Vincent Sierro;1348;Al Shabab Club;11;Switzerland
126361;Rodolfo José;0;;0;
126362;Luan Santos;1255;São Paulo FC;0;
126366;Korawich Tasa;68179;Muangthong United FC;0;
126372;Zak Rudden;0;;0;
126376;Ignácio;1249;Fluminense FC;0;
126378;Diego Palacios;0;;0;
126379;Jambul Jighauri;0;;0;
126386;Mons Bassouamina;9001;Pafos FC;0;
126387;Ryoma Watanabe;147;Urawa Red Diamonds;0;
126390;Illan Meslier;104;Leeds United;0;
126391;Aleksey Mironov;2229;FK Rostov;0;
126394;Roman Evgenjev;4143;Krylya Sovetov Samara;0;
126405;Igor Diveev;1218;Zenit St. Petersburg;0;
126407;Matías Pellegrini;1244;CA Vélez Sarsfield;0;
126411;Simen Juklerød;5194;Sint-Truiden VV;0;
126412;Ali Akman;0;;0;
126415;Reinildo Mandava;396;Sunderland AFC;0;
126421;Jamie Shackleton;4194;Sheffield United;0;
126423;Sam Dalby;0;;0;
126425;Lee Kang-In;114;Paris Saint-Germain;53;South Korea
126426;Óscar Mingueza;195;Celta de Vigo;0;
126427;Ouparine Djoco;0;;0;
126429;Yohann Magnin;0;;0;
126430;Mo Eisa;0;;0;
126436;Julio Donisa;0;;0;
126437;Luis Vásquez;5208;Atlético Bucaramanga;0;
126440;Francisco Montero;260;Málaga CF;0;
126443;Sergio Camello;370;Rayo Vallecano;0;
126444;Borja Garcés;0;;0;
126445;Joaquín Muñoz;260;Málaga CF;0;
126446;Cedric Teguia;2388;Moreirense FC;0;
126448;Igor Formiga;5767;Mirassol FC;0;
126451;Doğan Alemdar;1995;Istanbul Başakşehir FK;0;
126454;Wesly Decas;0;;0;
126459;Heri Tavares;0;;0;
126461;Patricio Albornoz;2719;Atlético Tucumán;0;
126465;Lucas González;1925;Estudiantes de Río Cuarto;0;
126466;Brad Collins;0;;0;
126468;Yalçın Kayan;5361;Samsunspor;0;
126470;Lucas Alarcón;2544;Deportes La Serena;0;
126471;Zé Ricardo;5145;Clube do Remo;0;
126472;George Stanger;1985;Kilmarnock FC;0;
126477;Lucas Ribeiro Costa;4252;Cultural Leonesa;0;
126481;Daniil Lesovoy;5300;FC Pari Nizhny Novgorod;0;
126484;Gamid Agalarov;9015;Dinamo Makhachkala;0;
126485;Simeon Petrov;0;;27;Bulgaria
126489;Jasper Schendelaar;256;PEC Zwolle;0;
126491;Jamie Jacobs;0;;0;
126495;Lennart Czyborra;0;;0;
126496;Cheick Doucouré;382;Crystal Palace FC;1067;Mali
126500;Cheikh Sabaly;4166;Vancouver Whitecaps;0;
126503;Giorgi Beridze;0;;0;
126504;Giorgi Kvilitaia;4123;FC Metz;1174;Georgia
126506;Brent Gabriël;2019;Zulte Waregem;0;
126509;Oliver Skipp;204;Leicester City;0;
126510;Adrián Bernabé;123;Parma Calcio;0;
126511;Claudio Gomes;238;Palermo FC;0;
126512;Aston Oxborough;1986;Motherwell FC;0;
126513;Max Aarons;132;Rangers FC;0;
126516;Tòfol Montiel;0;;0;
126517;Éderson Campos;234;Atalanta BC;0;
126523;M. Gümüşkaya;0;;0;
126524;Emircan Seçgin;0;;0;
126525;Ali Yavuz Kol;2625;Kasimpaşa SK;0;
126528;Frantzdy Pierrot;5354;Caykur Rizespor;0;
126535;Federico Gattoni;265;Sevilla FC;0;
126536;Alfio Oviedo;1926;Club Atlético Tigre;0;
126537;Guy Kilama;0;;0;
126541;Max Comba;2555;Volos NPS;0;
126542;Jan Hurtado;2555;Volos NPS;0;
126544;William Balikwisha;5217;Oud-Heverlee Leuven;0;
126549;Davide Marfella;319;SSC Bari;0;
126550;Sivert Heltne Nilsen;1219;Aberdeen FC;0;
126551;Alessandro Russo;0;;0;
126554;Kean Bryan;0;;0;
126556;Adrián de la Fuente;366;Levante UD;0;
126557;Sergio López;0;;0;
126558;Stefan Pino;2553;CD Cobresal;0;
126563;Yilson Rosales;5207;Alianza FC;0;
126565;Carlos Marín;359;Córdoba CF;0;
126566;Sofiane Diop;217;OGC Nice;0;
126567;Maxence Caqueret;4219;Como 1907;0;
126570;Samuele Ricci;121;AC Milan;0;
126571;Louie Sibley;0;;0;
126574;Alessandro Tripaldelli;4225;AC Reggiana 1919;0;
126577;Andriy Batsula;0;;0;
126579;Steven Benda;117;Feyenoord Rotterdam;0;
126582;Jeison Quiñónes;152;Yokohama F. Marinos;0;
126583;Juan Vargas;0;;42;Costa Rica
126585;Juan Vázquez;0;;0;
126587;Mohammed Kadiri;0;;0;
126591;Yassine Benrahou;0;;0;
126592;Maxime Busi;1330;Stade de Reims;0;
126593;Diogo Leite;4140;FC Union Berlin;0;
126594;Marius Mouandilmadji;5361;Samsunspor;0;
126595;João Virginia;193;Sporting CP;0;
126596;Japhet Tanganga;4194;Sheffield United;0;
126598;Paris Maghoma;388;Norwich City;0;
126600;Nathan Wood;207;Southampton FC;0;
126601;Matías Romero;0;;0;
126602;Tarkan Serbest;0;;0;
126604;Luka Ilić;4260;Real Oviedo;0;
126606;Cléber;5185;Yunnan Yukun;0;
126613;Marcus Forss;0;;0;
126614;Mohammed Kudus;179;Tottenham Hotspur;1058;Ghana
126616;Giorgi Kochorashvili;193;Sporting CP;1174;Georgia
126618;Takumi Kamijima;169;Avispa Fukuoka;0;
126619;Gianluca Ferrari;2719;Atlético Tucumán;0;
126620;Manuel Insaurralde;1243;CA San Lorenzo;0;
126621;Lisandro Alzugaray;2215;Universitario de Deportes;0;
126622;Lautaro Morales;0;;0;
126623;Lautaro Valenti;123;Parma Calcio;0;
126624;Julián Álvarez;172;Atlético Madrid;50;Argentina
126625;Thomas Callens;5685;FC Annecy;0;
126629;Fabrizio Bagheria;237;Modena FC;0;
126634;Sem Steijn;117;Feyenoord Rotterdam;0;
126637;José Paradela;1265;Cruz Azul;0;
126644;Clément Vidal;4370;Grenoble Foot 38;0;
126646;Kylian Kaïboué;4200;Amiens SC;0;
126649;Dorian Bertrand;0;;0;
126651;Carlos Sierra;1257;América de Cali;0;
126661;Danijel Miškić;0;;0;
126671;Luís Maximiano;9004;NEOM SC;0;
126672;Jovane Cabral;5844;Estrela da Amadora;0;
126673;Francisco Trincão;193;Sporting CP;6;Portugal
126674;Aloísio Genézio;2450;América Mineiro;0;
126677;Sean Longstaff;104;Leeds United;0;
126678;Matěj Kovář;118;PSV Eindhoven;13;Czech Republic
126681;Senou Coulibaly;2185;Omonia Nicosia;0;
126682;Martín Rea;5208;Atlético Bucaramanga;0;
126687;E. Pantelakis;9008;AE Larisa;0;
126689;William Saliba;101;Arsenal FC;0;
126690;Makhtar Gueye;5173;Shanghai Shenhua;0;
126692;Gaël Ondoua;0;;0;
126695;Emil Frederiksen;0;;0;
126696;Vanja Drkušić;1218;Zenit St. Petersburg;23;Slovenia
126698;Valentin Gendrey;4126;TSG 1899 Hoffenheim;0;
126702;Jean-Claude Ngando;4166;Vancouver Whitecaps;0;
126703;Adrià Pedrosa;361;Elche CF;0;
126707;Lucas Perrin;363;Sporting Gijón;0;
126710;Toma Bašić;122;SS Lazio;0;
126714;Yann Gboho;221;Toulouse FC;0;
126715;H. Ouro-Sama;0;;0;
126719;Mohamed Simakan;2577;Al Nassr FC;0;
126720;Youssouf Fofana;121;AC Milan;0;
126724;Jean-Clair Todibo;105;West Ham United;0;
126725;Adil Taoui;0;;0;
126726;Nabil Alioui;9003;Damac FC;0;
126730;Matej Valenta;0;;0;
126731;Shintaro Nago;169;Avispa Fukuoka;0;
126732;Yuki Soma;2372;Machida Zelvia;0;
126736;Augusto Schott;5046;Club Atlético Talleres;0;
126737;Marcos Arturia;5980;Deportes Limache;0;
126742;Toma Murata;164;Yokohama FC;0;
126744;T. van den Belt;250;FC Twente;0;
126746;Gabriel Brazão;1254;Santos FC;0;
126747;Lucas Ribeiro;1933;Goiás EC;0;
126749;Giannis-Fivos Botos;0;;0;
126750;M. Buya Turay;0;;0;
126752;Maarten Vandevoordt;5010;RB Leipzig;9;Belgium
126755;Tom Reyner;0;;0;
126756;Adriano Bertaccini;174;RSC Anderlecht;0;
126757;Đordje Jovanovic;0;;0;
126763;Niklas Vesterlund;251;FC Utrecht;0;
126764;Mohamed Daramy;1330;Stade de Reims;0;
126767;Mikkel Kaufmann;5009;FC Heidenheim 1846;0;
126768;Borna Barišić;0;;0;
126770;Harry McKirdy;0;;0;
126772;Himad Abdelli;113;Olympique Marseille;0;
126773;Ebane Abessolo;0;;0;
126774;Adrien Julloux;415;AS Nancy Lorraine;0;
126779;Connor McLennan;5319;Livingston FC;0;
126780;Benjamin Källman;0;;18;Finland
126785;Joe Gelhardt;1589;Hull City;0;
126788;Cameron Pring;1760;Bristol City;0;
126791;Willer Ditta;1265;Cruz Azul;0;
126794;Sergio Moreno;0;;0;
126797;Martín Merquelanz;0;;0;
126798;Luca Sangalli;0;;0;
126799;Boris Moltenis;219;FC Sochaux-Montbéliard;0;
126807;Merih Demiral;1349;Al Ahli SFC;29;Turkey
126810;Andrés Ariza;0;;0;
126815;Maxime Soulas;5226;Sønderjyske Fodbold;0;
126816;Zakaria Aboukhlal;333;Torino FC;0;
126817;Álex Domínguez;221;Toulouse FC;0;
126820;Mohamed Salisu;112;AS Monaco;0;
126821;Miguel De La Fuente;357;UD Almería;0;
126822;Georginio Rutter;377;Brighton & Hove Albion;0;
126824;Enes Mahmutovic;246;NAC Breda;1179;Luxembourg
126825;Djed Spence;179;Tottenham Hotspur;5;England
126831;Tim Handwerker;0;;0;
126834;Anthony Nwakaeme;1945;Trabzonspor;0;
126836;Max Sheaf;0;;0;
126837;Joan Parra;2284;Once Caldas;0;
126838;Edison López;0;;0;
126857;Vicente Fernández;2208;CD Everton;0;
126859;Reo Hatate;131;Celtic FC;0;
126860;Kaoru Mitoma;377;Brighton & Hove Albion;52;Japan
126861;Tsuyoshi Watanabe;117;Feyenoord Rotterdam;52;Japan
126862;Koki Morita;151;Tokyo Verdy;0;
126865;Elia Caprile;320;Cagliari Calcio;0;
126866;Musa Juwara;0;;0;
126867;Simon Janssen;344;Excelsior Rotterdam;0;
126868;Jimmy Dunne;1327;Queens Park Rangers;1;Ireland
126874;Yuma Obata;169;Avispa Fukuoka;0;
126877;Samuel Essende;1950;BSC Young Boys;0;
126882;Martín Pascual;2616;CD Mirandés;0;
126883;Andrew Ventura;1248;CR Flamengo;0;
126890;Edwin Mosquera;2657;Independiente Santa Fe;0;
126892;Théo Vermot;113;Olympique Marseille;0;
126894;Anderson Arroyo;1941;Rubin Kazan;0;
126895;Victor Osimhen;130;Galatasaray SK;35;Nigeria
126900;Yuki Ohashi;176;Blackburn Rovers;0;
126902;Stratos Svarnas;5288;Rakow Czestochowa;0;
126903;Mārcis Ošs;0;;0;
126905;Jesper Lindstrøm;232;VfL Wolfsburg;15;Denmark
126906;Elías Ólafsson;2069;FC Midtjylland;1175;Iceland
126908;Mark Travers;177;Everton FC;1;Ireland
126910;Robinho;0;;0;
126918;Viktor Gyökeres;101;Arsenal FC;17;Sweden
126919;Ciaron Brown;5086;Oxford United;2;Northern Ireland
126923;Tyler Reid;0;;0;
126924;Liam Cullen;1909;Swansea City;4;Wales
126925;Morgan Rogers;107;Aston Villa FC;5;England
126930;Billal Brahimi;5844;Estrela da Amadora;0;
126931;Evgeniy Kharin;0;;0;
126936;Olivier Thill;0;;1179;Luxembourg
126937;Ewoud Pletinckx;5217;Oud-Heverlee Leuven;0;
126943;David Quintero;1257;América de Cali;0;
126944;Kevin Andrade;5295;Baltika Kaliningrad;0;
126948;David Čolina;0;;0;
126950;Paulo Vítor;2451;Atlético Goianiense;0;
126952;Arvin Appiah;4200;Amiens SC;0;
126953;Yerco Oyanedel;2360;Universidad de Concepción;0;
126956;Silas Wamangituka;436;FSV Mainz 05;0;
126958;James Lawrence;0;;0;
126961;Álvaro Barreal;1254;Santos FC;0;
126962;Jean Lucas;2452;Avaí FC;0;
126965;Daichi Kamada;382;Crystal Palace FC;52;Japan
126967;Ömer Beyaz;0;;0;
126968;Mathias Ross;0;;0;
126972;Lisandro Cabrera;0;;0;
126974;Willian Maranhão;2468;Vila Nova FC;0;
126977;Fabiano Souza;0;;0;
126979;Eric Ramires;2459;Red Bull Bragantino;0;
126980;Alexander Díaz;5366;Club Deportivo Riestra;0;
126985;Salvatore Pezzella;0;;0;
126988;Nicolò Buso;4379;Mantova 1911;0;
126989;Gianmarco Cangiano;0;;0;
126990;Žan Celar;0;;0;
126995;Rıdvan Yılmaz;273;Beşiktaş JK;0;
126997;Kartal Yilmaz;273;Beşiktaş JK;0;
126999;Mateo García Rojas;1258;Millonarios FC;0;
127000;Ognjen Ozegovic;2024;APO Levadiakos;0;
127001;Federico Navarro;1242;CA Rosario Central;0;
127010;Bledian Krasniqi;0;;0;
127011;Simon Sohm;186;Bologna FC;0;
127012;Pedro de la Vega;4163;Seattle Sounders;0;
127013;Caleb Zady Sery;5242;Molde FK;0;
127017;Abdoulaye Seck;0;;38;Senegal
127020;Sonni Nattestad;0;;1173;Faroe Islands
127024;Wilson Isidor;1108;Haiti;0;
127038;Diogo Costa;192;FC Porto;0;
127047;Christopher Mamengi;0;;0;
127050;Andrés Herrera;4151;Columbus Crew;0;
127051;Matías Palacios;66871;Al Ain FC;0;
127058;Samuel Chukwueze;178;Fulham FC;35;Nigeria
127062;Kaio Jorge;274;Cruzeiro EC;0;
127066;N. Christogeorgos;2025;OFI Crete;0;
127069;Ryan Gravenberch;103;Liverpool FC;10;Netherlands
127070;Kenzo Goudmijn;346;Go Ahead Eagles;0;
127091;Daniele Massaro;902; Warmstorm Classics;0;
127092;Freddie Ljungberg;900; Rainmakers Classics;0;
127093;Diego Aguirre;905; Screambeem Classics;0;
127096;Yuji Kitajima;169;Avispa Fukuoka;0;
127098;Fabricio Domínguez;1260;Club Cerro Porteño;0;
127099;Ilya Gaponov;0;;0;
127100;Conor Coventry;203;Charlton Athletic;0;
127106;Evgeniy Bolotov;5301;FC Orenburg;0;
127109;Näis Djouahra;2380;FC Arouca;0;
127113;Cenk Şen;0;;0;
127114;Harvey Elliott;107;Aston Villa FC;0;
127116;Julián Alfaro;2208;CD Everton;0;
127117;Stefano Turati;1919;US Sassuolo;0;
